job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
302,w0,100,1434.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,14100.000000,149.000000,14249.000000,12666.000000,12815.000000,86.006711,12-15,-1.000000,""
303,w0,100,1434.000000,5,148.000000,0,COMPLETED_WALLTIME_REACHED,14248.000000,148.000000,14396.000000,12814.000000,12962.000000,87.581081,0-4,-1.000000,""
307,w0,100,1459.000000,3,147.000000,0,COMPLETED_WALLTIME_REACHED,14249.000000,147.000000,14396.000000,12790.000000,12937.000000,88.006803,11-13,-1.000000,""
304,w0,100,1446.000000,6,149.000000,0,COMPLETED_WALLTIME_REACHED,14248.000000,149.000000,14397.000000,12802.000000,12951.000000,86.919463,5-10,-1.000000,""
305,w0,100,1452.000000,6,148.000000,0,COMPLETED_WALLTIME_REACHED,14396.000000,148.000000,14544.000000,12944.000000,13092.000000,88.459459,0-4 11,-1.000000,""
308,w0,100,1463.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,14396.000000,149.000000,14545.000000,12933.000000,13082.000000,87.798658,12-15,-1.000000,""
309,w0,100,1464.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,14397.000000,150.000000,14547.000000,12933.000000,13083.000000,87.220000,5-8,-1.000000,""
311,w0,100,1470.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,14545.000000,150.000000,14695.000000,13075.000000,13225.000000,88.166667,9-12,-1.000000,""
337,w0,100,1592.000000,3,151.000000,0,COMPLETED_WALLTIME_REACHED,14545.000000,151.000000,14696.000000,12953.000000,13104.000000,86.781457,13-15,-1.000000,""
310,w0,100,1469.000000,5,153.000000,0,COMPLETED_WALLTIME_REACHED,14544.000000,153.000000,14697.000000,13075.000000,13228.000000,86.457516,0-4,-1.000000,""
312,w0,100,1476.000000,4,151.000000,0,COMPLETED_WALLTIME_REACHED,14547.000000,151.000000,14698.000000,13071.000000,13222.000000,87.562914,5-8,-1.000000,""
315,w0,100,1486.000000,4,146.000000,0,COMPLETED_WALLTIME_REACHED,14698.000000,146.000000,14844.000000,13212.000000,13358.000000,91.493151,4-7,-1.000000,""
313,w0,100,1478.000000,5,150.000000,0,COMPLETED_WALLTIME_REACHED,14696.000000,150.000000,14846.000000,13218.000000,13368.000000,89.120000,9-13,-1.000000,""
341,w0,100,1615.000000,3,149.000000,0,COMPLETED_WALLTIME_REACHED,14698.000000,149.000000,14847.000000,13083.000000,13232.000000,88.805369,8 14-15,-1.000000,""
314,w0,100,1482.000000,4,151.000000,0,COMPLETED_WALLTIME_REACHED,14697.000000,151.000000,14848.000000,13215.000000,13366.000000,88.516556,0-3,-1.000000,""
316,w0,100,1490.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,14844.000000,149.000000,14993.000000,13354.000000,13503.000000,90.624161,4-7,-1.000000,""
317,w0,100,1506.000000,5,149.000000,0,COMPLETED_WALLTIME_REACHED,14846.000000,149.000000,14995.000000,13340.000000,13489.000000,90.530201,9-13,-1.000000,""
318,w0,100,1516.000000,5,147.000000,0,COMPLETED_WALLTIME_REACHED,14848.000000,147.000000,14995.000000,13332.000000,13479.000000,91.693878,0-3 8,-1.000000,""
319,w0,100,1528.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,14993.000000,149.000000,15142.000000,13465.000000,13614.000000,91.369128,4-7,-1.000000,""
321,w0,100,1531.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,14995.000000,150.000000,15145.000000,13464.000000,13614.000000,90.760000,8-11,-1.000000,""
322,w0,100,1532.000000,4,152.000000,0,COMPLETED_WALLTIME_REACHED,14995.000000,152.000000,15147.000000,13463.000000,13615.000000,89.572368,12-15,-1.000000,""
320,w0,100,1529.000000,4,154.000000,0,COMPLETED_WALLTIME_REACHED,14995.000000,154.000000,15149.000000,13466.000000,13620.000000,88.441558,0-3,-1.000000,""
323,w0,100,1534.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,15142.000000,149.000000,15291.000000,13608.000000,13757.000000,92.328859,4-7,-1.000000,""
324,w0,100,1535.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,15145.000000,150.000000,15295.000000,13610.000000,13760.000000,91.733333,8-11,-1.000000,""
325,w0,100,1538.000000,6,150.000000,0,COMPLETED_WALLTIME_REACHED,15149.000000,150.000000,15299.000000,13611.000000,13761.000000,91.740000,0-3 12-13,-1.000000,""
326,w0,100,1539.000000,5,150.000000,0,COMPLETED_WALLTIME_REACHED,15291.000000,150.000000,15441.000000,13752.000000,13902.000000,92.680000,4-7 14,-1.000000,""
327,w0,100,1544.000000,5,150.000000,0,COMPLETED_WALLTIME_REACHED,15295.000000,150.000000,15445.000000,13751.000000,13901.000000,92.673333,8-11 15,-1.000000,""
328,w0,100,1551.000000,6,148.000000,0,COMPLETED_WALLTIME_REACHED,15299.000000,148.000000,15447.000000,13748.000000,13896.000000,93.891892,0-3 12-13,-1.000000,""
329,w0,100,1552.000000,5,152.000000,0,COMPLETED_WALLTIME_REACHED,15441.000000,152.000000,15593.000000,13889.000000,14041.000000,92.375000,4-7 14,-1.000000,""
331,w0,100,1561.000000,6,148.000000,0,COMPLETED_WALLTIME_REACHED,15447.000000,148.000000,15595.000000,13886.000000,14034.000000,94.824324,0-3 12-13,-1.000000,""
330,w0,100,1560.000000,4,153.000000,0,COMPLETED_WALLTIME_REACHED,15445.000000,153.000000,15598.000000,13885.000000,14038.000000,91.751634,8-11,-1.000000,""
332,w0,100,1573.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,15593.000000,150.000000,15743.000000,14020.000000,14170.000000,94.466667,4-7,-1.000000,""
347,w0,100,1651.000000,3,151.000000,0,COMPLETED_WALLTIME_REACHED,15595.000000,151.000000,15746.000000,13944.000000,14095.000000,93.344371,13-15,-1.000000,""
334,w0,100,1576.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,15598.000000,150.000000,15748.000000,14022.000000,14172.000000,94.480000,8-11,-1.000000,""
333,w0,100,1573.000000,5,154.000000,0,COMPLETED_WALLTIME_REACHED,15595.000000,154.000000,15749.000000,14022.000000,14176.000000,92.051948,0-3 12,-1.000000,""
335,w0,100,1585.000000,4,154.000000,0,COMPLETED_WALLTIME_REACHED,15743.000000,154.000000,15897.000000,14158.000000,14312.000000,92.935065,4-7,-1.000000,""
352,w0,100,1663.000000,3,151.000000,0,COMPLETED_WALLTIME_REACHED,15746.000000,151.000000,15897.000000,14083.000000,14234.000000,94.264901,13-15,-1.000000,""
336,w0,100,1585.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,15748.000000,150.000000,15898.000000,14163.000000,14313.000000,95.420000,8-11,-1.000000,""
338,w0,100,1600.000000,5,151.000000,0,COMPLETED_WALLTIME_REACHED,15749.000000,151.000000,15900.000000,14149.000000,14300.000000,94.701987,0-3 12,-1.000000,""
340,w0,100,1613.000000,6,149.000000,0,COMPLETED_WALLTIME_REACHED,15898.000000,149.000000,16047.000000,14285.000000,14434.000000,96.872483,8-11 14-15,-1.000000,""
339,w0,100,1609.000000,5,151.000000,0,COMPLETED_WALLTIME_REACHED,15897.000000,151.000000,16048.000000,14288.000000,14439.000000,95.622517,4-7 13,-1.000000,""
342,w0,100,1618.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,15900.000000,149.000000,16049.000000,14282.000000,14431.000000,96.852349,0-3,-1.000000,""
353,w0,100,1665.000000,3,148.000000,0,COMPLETED_WALLTIME_REACHED,16047.000000,148.000000,16195.000000,14382.000000,14530.000000,98.175676,12 14-15,-1.000000,""
344,w0,100,1642.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,16048.000000,149.000000,16197.000000,14406.000000,14555.000000,97.684564,4-7,-1.000000,""
345,w0,100,1645.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,16049.000000,150.000000,16199.000000,14404.000000,14554.000000,97.026667,0-3,-1.000000,""
343,w0,100,1634.000000,4,155.000000,0,COMPLETED_WALLTIME_REACHED,16047.000000,155.000000,16202.000000,14413.000000,14568.000000,93.987097,8-11,-1.000000,""
366,w0,100,1718.000000,3,151.000000,0,COMPLETED_WALLTIME_REACHED,16195.000000,151.000000,16346.000000,14477.000000,14628.000000,96.874172,13-15,-1.000000,""
986,w0,100,4887.000000,4,144.000000,0,COMPLETED_WALLTIME_REACHED,16202.000000,144.000000,16346.000000,11315.000000,11459.000000,79.576389,8-11,-1.000000,""
348,w0,100,1653.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,16199.000000,149.000000,16348.000000,14546.000000,14695.000000,98.624161,0-3,-1.000000,""
346,w0,100,1649.000000,5,152.000000,0,COMPLETED_WALLTIME_REACHED,16197.000000,152.000000,16349.000000,14548.000000,14700.000000,96.710526,4-7 12,-1.000000,""
349,w0,100,1656.000000,5,147.000000,0,COMPLETED_WALLTIME_REACHED,16346.000000,147.000000,16493.000000,14690.000000,14837.000000,100.931973,8-11 13,-1.000000,""
350,w0,100,1658.000000,5,147.000000,0,COMPLETED_WALLTIME_REACHED,16348.000000,147.000000,16495.000000,14690.000000,14837.000000,100.931973,0-3 14,-1.000000,""
351,w0,100,1661.000000,4,148.000000,0,COMPLETED_WALLTIME_REACHED,16349.000000,148.000000,16497.000000,14688.000000,14836.000000,100.243243,4-7,-1.000000,""
354,w0,100,1667.000000,4,148.000000,0,COMPLETED_WALLTIME_REACHED,16493.000000,148.000000,16641.000000,14826.000000,14974.000000,101.175676,8-11,-1.000000,""
371,w0,100,1738.000000,3,151.000000,0,COMPLETED_WALLTIME_REACHED,16493.000000,151.000000,16644.000000,14755.000000,14906.000000,98.715232,12-13 15,-1.000000,""
355,w0,100,1673.000000,4,151.000000,0,COMPLETED_WALLTIME_REACHED,16495.000000,151.000000,16646.000000,14822.000000,14973.000000,99.158940,0-3,-1.000000,""
356,w0,100,1673.000000,5,151.000000,0,COMPLETED_WALLTIME_REACHED,16497.000000,151.000000,16648.000000,14824.000000,14975.000000,99.172185,4-7 14,-1.000000,""
357,w0,100,1684.000000,4,153.000000,0,COMPLETED_WALLTIME_REACHED,16641.000000,153.000000,16794.000000,14957.000000,15110.000000,98.758170,8-11,-1.000000,""
375,w0,100,1760.000000,3,150.000000,0,COMPLETED_WALLTIME_REACHED,16644.000000,150.000000,16794.000000,14884.000000,15034.000000,100.226667,12-13 15,-1.000000,""
358,w0,100,1685.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,16646.000000,149.000000,16795.000000,14961.000000,15110.000000,101.409396,0-3,-1.000000,""
359,w0,100,1690.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,16648.000000,150.000000,16798.000000,14958.000000,15108.000000,100.720000,4-7,-1.000000,""
360,w0,100,1697.000000,5,152.000000,0,COMPLETED_WALLTIME_REACHED,16794.000000,152.000000,16946.000000,15097.000000,15249.000000,100.322368,8-12,-1.000000,""
361,w0,100,1699.000000,5,152.000000,0,COMPLETED_WALLTIME_REACHED,16795.000000,152.000000,16947.000000,15096.000000,15248.000000,100.315789,0-3 13,-1.000000,""
362,w0,100,1705.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,16798.000000,150.000000,16948.000000,15093.000000,15243.000000,101.620000,4-7,-1.000000,""
363,w0,100,1706.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,16946.000000,149.000000,17095.000000,15240.000000,15389.000000,103.281879,8-11,-1.000000,""
387,w0,100,1833.000000,3,149.000000,0,COMPLETED_WALLTIME_REACHED,16946.000000,149.000000,17095.000000,15113.000000,15262.000000,102.429530,12 14-15,-1.000000,""
364,w0,100,1708.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,16947.000000,150.000000,17097.000000,15239.000000,15389.000000,102.593333,0-3,-1.000000,""
365,w0,100,1714.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,16948.000000,150.000000,17098.000000,15234.000000,15384.000000,102.560000,4-7,-1.000000,""
390,w0,100,1873.000000,3,149.000000,0,COMPLETED_WALLTIME_REACHED,17095.000000,149.000000,17244.000000,15222.000000,15371.000000,103.161074,13-15,-1.000000,""
464,w0,100,2232.000000,3,146.000000,0,COMPLETED_WALLTIME_REACHED,17098.000000,146.000000,17244.000000,14866.000000,15012.000000,102.821918,4-6,-1.000000,""
367,w0,100,1720.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,17095.000000,150.000000,17245.000000,15375.000000,15525.000000,103.500000,8-11,-1.000000,""
368,w0,100,1729.000000,5,152.000000,0,COMPLETED_WALLTIME_REACHED,17097.000000,152.000000,17249.000000,15368.000000,15520.000000,102.105263,0-3 12,-1.000000,""
370,w0,100,1737.000000,5,148.000000,0,COMPLETED_WALLTIME_REACHED,17245.000000,148.000000,17393.000000,15508.000000,15656.000000,105.783784,8-11 14,-1.000000,""
369,w0,100,1733.000000,5,152.000000,0,COMPLETED_WALLTIME_REACHED,17244.000000,152.000000,17396.000000,15511.000000,15663.000000,103.046053,4-7 13,-1.000000,""
372,w0,100,1746.000000,6,149.000000,0,COMPLETED_WALLTIME_REACHED,17249.000000,149.000000,17398.000000,15503.000000,15652.000000,105.046980,0-3 12 15,-1.000000,""
373,w0,100,1747.000000,5,151.000000,0,COMPLETED_WALLTIME_REACHED,17393.000000,151.000000,17544.000000,15646.000000,15797.000000,104.615894,8-11 14,-1.000000,""
374,w0,100,1749.000000,5,149.000000,0,COMPLETED_WALLTIME_REACHED,17396.000000,149.000000,17545.000000,15647.000000,15796.000000,106.013423,4-7 13,-1.000000,""
376,w0,100,1761.000000,5,148.000000,0,COMPLETED_WALLTIME_REACHED,17398.000000,148.000000,17546.000000,15637.000000,15785.000000,106.655405,0-3 12,-1.000000,""
377,w0,100,1762.000000,6,150.000000,0,COMPLETED_WALLTIME_REACHED,17544.000000,150.000000,17694.000000,15782.000000,15932.000000,106.213333,8-11 14-15,-1.000000,""
378,w0,100,1765.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,17545.000000,149.000000,17694.000000,15780.000000,15929.000000,106.906040,4-7,-1.000000,""
379,w0,100,1766.000000,5,150.000000,0,COMPLETED_WALLTIME_REACHED,17546.000000,150.000000,17696.000000,15780.000000,15930.000000,106.200000,0-3 12,-1.000000,""
380,w0,100,1766.000000,6,147.000000,0,COMPLETED_WALLTIME_REACHED,17694.000000,147.000000,17841.000000,15928.000000,16075.000000,109.353741,4-9,-1.000000,""
381,w0,100,1788.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,17694.000000,150.000000,17844.000000,15906.000000,16056.000000,107.040000,10-11 13-14,-1.000000,""
382,w0,100,1805.000000,4,151.000000,0,COMPLETED_WALLTIME_REACHED,17696.000000,151.000000,17847.000000,15891.000000,16042.000000,106.238411,0-3,-1.000000,""
383,w0,100,1810.000000,4,148.000000,0,COMPLETED_WALLTIME_REACHED,17841.000000,148.000000,17989.000000,16031.000000,16179.000000,109.317568,4-7,-1.000000,""
385,w0,100,1815.000000,4,151.000000,0,COMPLETED_WALLTIME_REACHED,17841.000000,151.000000,17992.000000,16026.000000,16177.000000,107.132450,8-9 12 15,-1.000000,""
386,w0,100,1824.000000,4,151.000000,0,COMPLETED_WALLTIME_REACHED,17844.000000,151.000000,17995.000000,16020.000000,16171.000000,107.092715,10-11 13-14,-1.000000,""
388,w0,100,1845.000000,5,149.000000,0,COMPLETED_WALLTIME_REACHED,17989.000000,149.000000,18138.000000,16144.000000,16293.000000,109.348993,0-4,-1.000000,""
391,w0,100,1884.000000,5,152.000000,0,COMPLETED_WALLTIME_REACHED,17992.000000,152.000000,18144.000000,16108.000000,16260.000000,106.973684,5-9,-1.000000,""
404,w0,100,1965.000000,3,149.000000,0,COMPLETED_WALLTIME_REACHED,17995.000000,149.000000,18144.000000,16030.000000,16179.000000,108.583893,13-15,-1.000000,""
392,w0,100,1888.000000,3,150.000000,0,COMPLETED_WALLTIME_REACHED,17995.000000,150.000000,18145.000000,16107.000000,16257.000000,108.380000,10-12,-1.000000,""
393,w0,100,1889.000000,5,147.000000,0,COMPLETED_WALLTIME_REACHED,18138.000000,147.000000,18285.000000,16249.000000,16396.000000,111.537415,0-4,-1.000000,""
395,w0,100,1908.000000,5,151.000000,0,COMPLETED_WALLTIME_REACHED,18145.000000,151.000000,18296.000000,16237.000000,16388.000000,108.529801,9-13,-1.000000,""
394,w0,100,1893.000000,4,154.000000,0,COMPLETED_WALLTIME_REACHED,18144.000000,154.000000,18298.000000,16251.000000,16405.000000,106.525974,5-8,-1.000000,""
396,w0,100,1918.000000,4,151.000000,0,COMPLETED_WALLTIME_REACHED,18285.000000,151.000000,18436.000000,16367.000000,16518.000000,109.390728,0-3,-1.000000,""
398,w0,100,1935.000000,4,147.000000,0,COMPLETED_WALLTIME_REACHED,18296.000000,147.000000,18443.000000,16361.000000,16508.000000,112.299320,12-15,-1.000000,""
397,w0,100,1932.000000,4,149.000000,0,COMPLETED_WALLTIME_REACHED,18296.000000,149.000000,18445.000000,16364.000000,16513.000000,110.825503,4 9-11,-1.000000,""
405,w0,100,1975.000000,3,148.000000,0,COMPLETED_WALLTIME_REACHED,18298.000000,148.000000,18446.000000,16323.000000,16471.000000,111.290541,6-8,-1.000000,""
399,w0,100,1940.000000,5,152.000000,0,COMPLETED_WALLTIME_REACHED,18436.000000,152.000000,18588.000000,16496.000000,16648.000000,109.526316,0-3 5,-1.000000,""
400,w0,100,1944.000000,6,150.000000,0,COMPLETED_WALLTIME_REACHED,18445.000000,150.000000,18595.000000,16501.000000,16651.000000,111.006667,4 9-13,-1.000000,""
401,w0,100,1958.000000,5,151.000000,0,COMPLETED_WALLTIME_REACHED,18446.000000,151.000000,18597.000000,16488.000000,16639.000000,110.192053,6-8 14-15,-1.000000,""
402,w0,100,1963.000000,5,152.000000,0,COMPLETED_WALLTIME_REACHED,18588.000000,152.000000,18740.000000,16625.000000,16777.000000,110.375000,0-3 5,-1.000000,""
403,w0,100,1963.000000,4,147.000000,0,COMPLETED_WALLTIME_REACHED,18595.000000,147.000000,18742.000000,16632.000000,16779.000000,114.142857,4 9-11,-1.000000,""
406,w0,100,1979.000000,4,147.000000,0,COMPLETED_WALLTIME_REACHED,18597.000000,147.000000,18744.000000,16618.000000,16765.000000,114.047619,6-8 12,-1.000000,""
410,w0,100,1986.000000,3,151.000000,0,COMPLETED_WALLTIME_REACHED,18597.000000,151.000000,18748.000000,16611.000000,16762.000000,111.006623,13-15,-1.000000,""
407,w0,100,1980.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,18740.000000,150.000000,18890.000000,16760.000000,16910.000000,112.733333,0-3,-1.000000,""
409,w0,100,1985.000000,4,148.000000,0,COMPLETED_WALLTIME_REACHED,18744.000000,148.000000,18892.000000,16759.000000,16907.000000,114.236486,6-8 11,-1.000000,""
408,w0,100,1985.000000,4,152.000000,0,COMPLETED_WALLTIME_REACHED,18742.000000,152.000000,18894.000000,16757.000000,16909.000000,111.243421,4-5 9-10,-1.000000,""
411,w0,100,1989.000000,3,152.000000,0,COMPLETED_WALLTIME_REACHED,18748.000000,152.000000,18900.000000,16759.000000,16911.000000,111.256579,12-14,-1.000000,""
412,w0,100,1993.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,18890.000000,150.000000,19040.000000,16897.000000,17047.000000,113.646667,0-3,-1.000000,""
413,w0,100,1993.000000,5,150.000000,0,COMPLETED_WALLTIME_REACHED,18892.000000,150.000000,19042.000000,16899.000000,17049.000000,113.660000,6-8 11 15,-1.000000,""
414,w0,100,2003.000000,7,152.000000,0,COMPLETED_WALLTIME_REACHED,18900.000000,152.000000,19052.000000,16897.000000,17049.000000,112.164474,4-5 9-10 12-14,-1.000000,""
415,w0,100,2004.000000,4,152.000000,0,COMPLETED_WALLTIME_REACHED,19040.000000,152.000000,19192.000000,17036.000000,17188.000000,113.078947,0-3,-1.000000,""
416,w0,100,2007.000000,4,151.000000,0,COMPLETED_WALLTIME_REACHED,19042.000000,151.000000,19193.000000,17035.000000,17186.000000,113.814570,6-8 11,-1.000000,""
417,w0,100,2008.000000,3,149.000000,0,COMPLETED_WALLTIME_REACHED,19052.000000,149.000000,19201.000000,17044.000000,17193.000000,115.389262,4-5 9,-1.000000,""
418,w0,100,2008.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,19052.000000,150.000000,19202.000000,17044.000000,17194.000000,114.626667,10 12-14,-1.000000,""
419,w0,100,2011.000000,4,151.000000,0,COMPLETED_WALLTIME_REACHED,19192.000000,151.000000,19343.000000,17181.000000,17332.000000,114.781457,0-3,-1.000000,""
420,w0,100,2018.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,19193.000000,150.000000,19343.000000,17175.000000,17325.000000,115.500000,6-8 11,-1.000000,""
421,w0,100,2025.000000,3,147.000000,0,COMPLETED_WALLTIME_REACHED,19201.000000,147.000000,19348.000000,17176.000000,17323.000000,117.843537,4-5 9,-1.000000,""
422,w0,100,2026.000000,5,150.000000,0,COMPLETED_WALLTIME_REACHED,19202.000000,150.000000,19352.000000,17176.000000,17326.000000,115.506667,10 12-15,-1.000000,""
423,w0,100,2026.000000,5,152.000000,0,COMPLETED_WALLTIME_REACHED,19343.000000,152.000000,19495.000000,17317.000000,17469.000000,114.927632,0-3 6,-1.000000,""
424,w0,100,2028.000000,5,150.000000,0,COMPLETED_WALLTIME_REACHED,19348.000000,150.000000,19498.000000,17320.000000,17470.000000,116.466667,4-5 7-9,-1.000000,""
425,w0,100,2036.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,19352.000000,150.000000,19502.000000,17316.000000,17466.000000,116.440000,10-13,-1.000000,""
426,w0,100,2039.000000,4,151.000000,0,COMPLETED_WALLTIME_REACHED,19495.000000,151.000000,19646.000000,17456.000000,17607.000000,116.602649,0-3,-1.000000,""
427,w0,100,2040.000000,6,149.000000,0,COMPLETED_WALLTIME_REACHED,19498.000000,149.000000,19647.000000,17458.000000,17607.000000,118.167785,4-9,-1.000000,""
428,w0,100,2044.000000,3,153.000000,0,COMPLETED_WALLTIME_REACHED,19502.000000,153.000000,19655.000000,17458.000000,17611.000000,115.104575,10-12,-1.000000,""
429,w0,100,2060.000000,6,151.000000,0,COMPLETED_WALLTIME_REACHED,19646.000000,151.000000,19797.000000,17586.000000,17737.000000,117.463576,0-3 13-14,-1.000000,""
430,w0,100,2063.000000,4,153.000000,0,COMPLETED_WALLTIME_REACHED,19647.000000,153.000000,19800.000000,17584.000000,17737.000000,115.928105,4-7,-1.000000,""
431,w0,100,2073.000000,4,151.000000,0,COMPLETED_WALLTIME_REACHED,19655.000000,151.000000,19806.000000,17582.000000,17733.000000,117.437086,8-11,-1.000000,""
433,w0,100,2083.000000,4,147.000000,0,COMPLETED_WALLTIME_REACHED,19797.000000,147.000000,19944.000000,17714.000000,17861.000000,121.503401,12-15,-1.000000,""
434,w0,100,2084.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,19800.000000,150.000000,19950.000000,17716.000000,17866.000000,119.106667,4-7,-1.000000,""
432,w0,100,2079.000000,4,154.000000,0,COMPLETED_WALLTIME_REACHED,19797.000000,154.000000,19951.000000,17718.000000,17872.000000,116.051948,0-3,-1.000000,""
439,w0,100,2108.000000,3,153.000000,0,COMPLETED_WALLTIME_REACHED,19944.000000,153.000000,20097.000000,17836.000000,17989.000000,117.575163,13-15,-1.000000,""
435,w0,100,2088.000000,5,154.000000,0,COMPLETED_WALLTIME_REACHED,19944.000000,154.000000,20098.000000,17856.000000,18010.000000,116.948052,8-12,-1.000000,""
437,w0,100,2095.000000,4,147.000000,0,COMPLETED_WALLTIME_REACHED,19951.000000,147.000000,20098.000000,17856.000000,18003.000000,122.469388,0-3,-1.000000,""
436,w0,100,2094.000000,4,152.000000,0,COMPLETED_WALLTIME_REACHED,19950.000000,152.000000,20102.000000,17856.000000,18008.000000,118.473684,4-7,-1.000000,""
438,w0,100,2103.000000,5,148.000000,0,COMPLETED_WALLTIME_REACHED,20098.000000,148.000000,20246.000000,17995.000000,18143.000000,122.587838,0-3 8,-1.000000,""
440,w0,100,2109.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,20098.000000,150.000000,20248.000000,17989.000000,18139.000000,120.926667,9-12,-1.000000,""
445,w0,100,2144.000000,3,152.000000,0,COMPLETED_WALLTIME_REACHED,20097.000000,152.000000,20249.000000,17953.000000,18105.000000,119.111842,13-15,-1.000000,""
441,w0,100,2118.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,20102.000000,150.000000,20252.000000,17984.000000,18134.000000,120.893333,4-7,-1.000000,""
442,w0,100,2139.000000,5,152.000000,0,COMPLETED_WALLTIME_REACHED,20246.000000,152.000000,20398.000000,18107.000000,18259.000000,120.125000,0-3 8,-1.000000,""
443,w0,100,2140.000000,4,153.000000,0,COMPLETED_WALLTIME_REACHED,20248.000000,153.000000,20401.000000,18108.000000,18261.000000,119.352941,9-12,-1.000000,""
444,w0,100,2141.000000,5,151.000000,0,COMPLETED_WALLTIME_REACHED,20252.000000,151.000000,20403.000000,18111.000000,18262.000000,120.940397,4-7 13,-1.000000,""
446,w0,100,2145.000000,4,148.000000,0,COMPLETED_WALLTIME_REACHED,20398.000000,148.000000,20546.000000,18253.000000,18401.000000,124.331081,0-3,-1.000000,""
447,w0,100,2147.000000,5,150.000000,0,COMPLETED_WALLTIME_REACHED,20401.000000,150.000000,20551.000000,18254.000000,18404.000000,122.693333,8-12,-1.000000,""
448,w0,100,2152.000000,4,150.000000,0,COMPLETED_WALLTIME_REACHED,20403.000000,150.000000,20553.000000,18251.000000,18401.000000,122.673333,4-7,-1.000000,""
450,w0,100,2169.000000,6,151.000000,0,COMPLETED_WALLTIME_REACHED,20546.000000,151.000000,20697.000000,18377.000000,18528.000000,122.701987,0-3 13-14,-1.000000,""
451,w0,100,2175.000000,6,149.000000,0,COMPLETED_WALLTIME_REACHED,20551.000000,149.000000,20700.000000,18376.000000,18525.000000,124.328859,8-12 15,-1.000000,""
452,w0,100,2183.000000,6,151.000000,0,COMPLETED_WALLTIME_REACHED,20697.000000,151.000000,20848.000000,18514.000000,18665.000000,123.609272,0-5,-1.000000,""
453,w0,100,2199.000000,3,152.000000,0,COMPLETED_WALLTIME_REACHED,20697.000000,152.000000,20849.000000,18498.000000,18650.000000,122.697368,6-7 13,-1.000000,""
463,w0,100,2226.000000,3,149.000000,0,COMPLETED_WALLTIME_REACHED,20700.000000,149.000000,20849.000000,18474.000000,18623.000000,124.986577,12 14-15,-1.000000,""
455,w0,100,2202.000000,4,153.000000,0,COMPLETED_WALLTIME_REACHED,20700.000000,153.000000,20853.000000,18498.000000,18651.000000,121.901961,8-11,-1.000000,""
457,w0,100,2212.000000,4,147.000000,0,COMPLETED_WALLTIME_REACHED,20849.000000,147.000000,20996.000000,18637.000000,18784.000000,127.782313,6-7 12-13,-1.000000,""
456,w0,100,2210.000000,6,150.000000,0,COMPLETED_WALLTIME_REACHED,20848.000000,150.000000,20998.000000,18638.000000,18788.000000,125.253333,0-5,-1.000000,""
458,w0,100,2214.000000,4,148.000000,0,COMPLETED_WALLTIME_REACHED,20853.000000,148.000000,21001.000000,18639.000000,18787.000000,126.939189,8-11,-1.000000,""
460,w0,100,2220.000000,4,148.000000,0,COMPLETED_WALLTIME_REACHED,20998.000000,148.000000,21146.000000,18778.000000,18926.000000,127.878378,0-3,-1.000000,""
459,w0,100,2217.000000,5,153.000000,0,COMPLETED_WALLTIME_REACHED,20996.000000,153.000000,21149.000000,18779.000000,18932.000000,123.738562,6-7 12-14,-1.000000,""
