time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
1499.0,0,[],0,[],0,[],2,"[14, 15]",14,"[{'job_id': 38, 'nodes': [4, 5, 6, 7], 'starting_time': 1356.0, 'finish_time': 1506.0}, {'job_id': 32, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1363.0, 'finish_time': 1518.0}, {'job_id': 33, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1499.0, 'finish_time': 1650.0}]",0
1506.0,0,[],0,[],0,[],1,[15],15,"[{'job_id': 32, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1363.0, 'finish_time': 1518.0}, {'job_id': 33, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1499.0, 'finish_time': 1650.0}, {'job_id': 34, 'nodes': [4, 5, 6, 7, 14], 'starting_time': 1506.0, 'finish_time': 1657.0}]",0
1518.0,0,[],0,[],0,[],1,[15],15,"[{'job_id': 33, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1499.0, 'finish_time': 1650.0}, {'job_id': 34, 'nodes': [4, 5, 6, 7, 14], 'starting_time': 1506.0, 'finish_time': 1657.0}, {'job_id': 35, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1518.0, 'finish_time': 1668.0}]",0
1529.0,0,[],0,[],1,[15],0,[],15,"[{'job_id': 33, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1499.0, 'finish_time': 1650.0}, {'job_id': 34, 'nodes': [4, 5, 6, 7, 14], 'starting_time': 1506.0, 'finish_time': 1657.0}, {'job_id': 35, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1518.0, 'finish_time': 1668.0}]",0
1534.0,1,[15],0,[],0,[],0,[],15,"[{'job_id': 33, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1499.0, 'finish_time': 1650.0}, {'job_id': 34, 'nodes': [4, 5, 6, 7, 14], 'starting_time': 1506.0, 'finish_time': 1657.0}, {'job_id': 35, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1518.0, 'finish_time': 1668.0}]",0
1650.0,1,[15],0,[],0,[],0,[],15,"[{'job_id': 34, 'nodes': [4, 5, 6, 7, 14], 'starting_time': 1506.0, 'finish_time': 1657.0}, {'job_id': 35, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1518.0, 'finish_time': 1668.0}, {'job_id': 36, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1650.0, 'finish_time': 1800.0}]",0
1652.0,0,[],1,[15],0,[],0,[],15,"[{'job_id': 34, 'nodes': [4, 5, 6, 7, 14], 'starting_time': 1506.0, 'finish_time': 1657.0}, {'job_id': 35, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1518.0, 'finish_time': 1668.0}, {'job_id': 36, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1650.0, 'finish_time': 1800.0}]",0
1657.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 35, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1518.0, 'finish_time': 1668.0}, {'job_id': 36, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1650.0, 'finish_time': 1800.0}, {'job_id': 37, 'nodes': [4, 5, 6, 7, 14, 15], 'starting_time': 1657.0, 'finish_time': 1805.0}]",0
1668.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 36, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1650.0, 'finish_time': 1800.0}, {'job_id': 37, 'nodes': [4, 5, 6, 7, 14, 15], 'starting_time': 1657.0, 'finish_time': 1805.0}, {'job_id': 39, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1668.0, 'finish_time': 1818.0}]",0
1800.0,0,[],0,[],0,[],1,[11],15,"[{'job_id': 37, 'nodes': [4, 5, 6, 7, 14, 15], 'starting_time': 1657.0, 'finish_time': 1805.0}, {'job_id': 39, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1668.0, 'finish_time': 1818.0}, {'job_id': 42, 'nodes': [0, 1, 9, 10], 'starting_time': 1800.0, 'finish_time': 1952.0}]",0
