type,starting_time,finish_time,allocated_resources,job_id,submission_time
computing,37593,37745,9 11 12 14,841,4272
computing,37593,37746,3 4 7 8,840,4263
idle,37595,37595,5 6 10 13,-1,37595
computing,37595,37743,5 6 10 13 15,843,4284
idle,37740,37740,0 1 2,-1,37740
computing,37740,37888,0 1 2,922,4648
idle,37743,37743,5 6 10 13,-1,37743
idle,37743,37746,15,-1,37743
computing,37743,37896,5 6 10 13,844,4288
idle,37745,37745,9 11 12,-1,37745
idle,37745,37746,14,-1,37745
computing,37745,37895,9 11 12,939,4708
idle,37746,37746,3 4 7 8,-1,37746
computing,37746,37898,3 4 7 8 14 15,847,4296
idle,37888,37895,0 1 2,-1,37888
idle,37895,37895,9,-1,37895
idle,37895,37896,11 12,-1,37895
computing,37895,38047,0 1 2 9,848,4302
idle,37896,37896,5 6 10,-1,37896
idle,37896,37898,13,-1,37896
computing,37896,38043,5 6 10 11 12,849,4323
idle,37898,37898,3 4 7 8 14,-1,37898
idle,37898,37928,15,-1,37898
computing,37898,38048,3 4 7 8 13 14,850,4324
switching_off,37928,37933,15,-2,37928
sleeping,37933,38340,15,-4,37933
idle,38043,38043,5 6 10 11,-1,38043
idle,38043,38048,12,-1,38043
computing,38043,38192,5 6 10 11,851,4333
idle,38047,38047,0 1 2 9,-1,38047
computing,38047,38197,0 1 2 9,852,4334
idle,38048,38048,3 4 7 8 13,-1,38048
idle,38048,38078,14,-1,38048
computing,38048,38196,3 4 7 8 12 13,853,4343
switching_off,38078,38083,14,-2,38078
sleeping,38083,38196,14,-4,38083
idle,38192,38192,5 6 10 11,-1,38192
computing,38192,38340,5 6 10 11,855,4353
idle,38196,38201,3 4 7 8 12 13,-1,38196
switching_on,38196,38201,14,-3,38196
idle,38197,38197,0 1 2 9,-1,38197
computing,38197,38349,0 1 2 9,856,4354
idle,38201,38201,14,-1,38201
computing,38201,38352,3 4 7 8 12 13 14,854,4345
idle,38340,38345,5 6 10 11,-1,38340
switching_on,38340,38345,15,-3,38340
idle,38345,38345,15,-1,38345
computing,38345,38498,5 6 10 11 15,858,4364
idle,38349,38349,0 1 2 9,-1,38349
computing,38349,38496,0 1 2 9,860,4378
idle,38352,38352,3 4 7 8 12,-1,38352
idle,38352,38382,13 14,-1,38352
computing,38352,38503,3 4 7 8 12,859,4377
switching_off,38382,38387,13 14,-2,38382
sleeping,38387,38498,13 14,-4,38387
idle,38496,38496,0 1 2 9,-1,38496
computing,38496,38646,0 1 2 9,861,4380
idle,38498,38503,5 6 10 11,-1,38498
switching_on,38498,38503,13 14,-3,38498
idle,38498,38528,15,-1,38498
idle,38503,38503,3 4 7 8 12 13 14,-1,38503
computing,38503,38652,3 4 7 8 12,863,4383
computing,38503,38655,5 6 10 11 13 14,862,4381
switching_off,38528,38533,15,-2,38528
sleeping,38533,38646,15,-4,38533
idle,38646,38651,0 1 2 9,-1,38646
switching_on,38646,38651,15,-3,38646
idle,38651,38651,15,-1,38651
computing,38651,38800,0 1 2 9 15,864,4384
idle,38652,38652,3 4 7 8,-1,38652
idle,38652,38655,12,-1,38652
computing,38652,38803,3 4 7 8,865,4390
idle,38655,38655,5 6 10 11 13 14,-1,38655
computing,38655,38802,5 6 10 11,866,4397
computing,38655,38803,12 13 14,940,4717
idle,38800,38800,0 1 2 9,-1,38800
idle,38800,38830,15,-1,38800
computing,38800,38947,0 1 2 9,867,4399
idle,38802,38802,5 6 10 11,-1,38802
computing,38802,38953,5 6 10 11,868,4400
idle,38803,38803,3 4 7 8,-1,38803
idle,38803,38833,12 13 14,-1,38803
computing,38803,38956,3 4 7 8,869,4402
switching_off,38830,38835,15,-2,38830
switching_off,38833,38838,12 13 14,-2,38833
sleeping,38835,38956,15,-4,38835
sleeping,38838,38947,12 13,-4,38838
sleeping,38838,38956,14,-4,38838
idle,38947,38952,0 1 2 9,-1,38947
switching_on,38947,38952,12 13,-3,38947
idle,38952,38952,12 13,-1,38952
computing,38952,39102,0 1 2 9 12 13,871,4403
idle,38953,38953,5 6 10 11,-1,38953
computing,38953,39105,5 6 10 11,873,4411
idle,38956,38961,3 4 7 8,-1,38956
switching_on,38956,38961,14 15,-3,38956
idle,38961,38961,14 15,-1,38961
computing,38961,39112,3 4 7 8 14 15,874,4416
idle,39102,39102,0 1 2 9 12 13,-1,39102
computing,39102,39252,0 1 2 9 12 13,875,4417
idle,39105,39105,5 6 10 11,-1,39105
computing,39105,39258,5 6 10 11,877,4433
idle,39112,39112,3 4 7 8 14,-1,39112
idle,39112,39142,15,-1,39112
computing,39112,39263,3 4 7 8 14,876,4420
switching_off,39142,39147,15,-2,39142
sleeping,39147,39403,15,-4,39147
idle,39252,39252,0 1 2 9 12,-1,39252
idle,39252,39258,13,-1,39252
computing,39252,39403,0 1 2 9 12,879,4441
idle,39258,39258,5 6 10 11,-1,39258
computing,39258,39406,5 6 10 11 13,880,4443
idle,39263,39263,3 4 7 8,-1,39263
idle,39263,39293,14,-1,39263
computing,39263,39415,3 4 7 8,885,4463
switching_off,39293,39298,14,-2,39293
sleeping,39298,39403,14,-4,39298
idle,39403,39408,0 1 2 9 12,-1,39403
switching_on,39403,39408,14 15,-3,39403
idle,39406,39406,5 6 10 11 13,-1,39406
computing,39406,39553,5 6 10 11 13,882,4450
idle,39408,39408,14 15,-1,39408
computing,39408,39558,0 1 2 9 12 14 15,881,4445
idle,39415,39415,3 4 7 8,-1,39415
computing,39415,39564,3 4 7 8,887,4473
idle,39553,39553,5 6 10 11 13,-1,39553
computing,39553,39704,5 6 10 11 13,883,4462
idle,39558,39558,0 1 2 9 12 14,-1,39558
idle,39558,39564,15,-1,39558
computing,39558,39705,0 1 2 9 12 14,884,4463
idle,39564,39564,3 4 7 8,-1,39564
computing,39564,39717,3 4 7 8 15,886,4466
idle,39704,39704,5 6 10 11,-1,39704
idle,39704,39717,13,-1,39704
computing,39704,39854,5 6 10 11,890,4487
idle,39705,39705,0 1 2 9 12,-1,39705
idle,39705,39735,14,-1,39705
computing,39705,39852,0 1 2 9 12,891,4495
idle,39717,39717,3 4 7 8,-1,39717
idle,39717,39747,15,-1,39717
computing,39717,39867,3 4 7 8 13,892,4505
switching_off,39735,39740,14,-2,39735
sleeping,39740,39854,14,-4,39740
switching_off,39747,39752,15,-2,39747
sleeping,39752,40160,15,-4,39752
idle,39852,39852,0 1 2 9 12,-1,39852
computing,39852,39999,0 1 2 9 12,893,4505
idle,39854,39859,5 6 10 11,-1,39854
switching_on,39854,39859,14,-3,39854
idle,39859,39859,14,-1,39859
computing,39859,40010,5 6 10 11 14,894,4514
idle,39867,39867,3 4 7 8,-1,39867
idle,39867,39897,13,-1,39867
computing,39867,40016,3 4 7 8,895,4516
switching_off,39897,39902,13,-2,39897
sleeping,39902,40016,13,-4,39902
idle,39999,39999,0 1 2 9 12,-1,39999
computing,39999,40149,0 1 2 9 12,896,4521
idle,40010,40010,5 6 10 11,-1,40010
idle,40010,40021,14,-1,40010
computing,40010,40160,5 6 10 11,897,4527
idle,40016,40021,3 4 7 8,-1,40016
switching_on,40016,40021,13,-3,40016
idle,40021,40021,13,-1,40021
computing,40021,40174,3 4 7 8 13 14,898,4534
idle,40149,40149,0 1 2 9 12,-1,40149
computing,40149,40297,0 1 2 9 12,899,4539
idle,40160,40165,5 6 10 11,-1,40160
switching_on,40160,40165,15,-3,40160
idle,40165,40165,15,-1,40165
computing,40165,40318,5 6 10 11 15,900,4544
idle,40174,40174,3 4 7 8,-1,40174
idle,40174,40204,13 14,-1,40174
computing,40174,40321,3 4 7 8,901,4551
switching_off,40204,40209,13 14,-2,40204
sleeping,40209,40297,13,-4,40209
sleeping,40209,40318,14,-4,40209
idle,40297,40302,0 1 2 9 12,-1,40297
switching_on,40297,40302,13,-3,40297
idle,40302,40302,13,-1,40302
computing,40302,40453,0 1 2 9 12 13,902,4560
idle,40318,40323,5 6 10 11,-1,40318
switching_on,40318,40323,14,-3,40318
idle,40318,40348,15,-1,40318
idle,40321,40321,3 4 7 8,-1,40321
computing,40321,40473,3 4 7 8,904,4579
idle,40323,40323,14,-1,40323
computing,40323,40474,5 6 10 11 14,903,4575
switching_off,40348,40353,15,-2,40348
sleeping,40353,41066,15,-4,40353
idle,40453,40453,0 1 2 9,-1,40453
idle,40453,40473,12,-1,40453
idle,40453,40474,13,-1,40453
computing,40453,40602,0 1 2 9,905,4580
idle,40473,40473,3 4 7 8,-1,40473
computing,40473,40623,3 4 7 8 12,906,4593
idle,40474,40474,5 6 10 11,-1,40474
idle,40474,40504,14,-1,40474
computing,40474,40622,5 6 10 11 13,908,4598
switching_off,40504,40509,14,-2,40504
sleeping,40509,40602,14,-4,40509
idle,40602,40607,0 1 2 9,-1,40602
switching_on,40602,40607,14,-3,40602
idle,40607,40607,14,-1,40607
computing,40607,40757,0 1 2 9 14,909,4603
idle,40622,40622,5 6 10 11,-1,40622
idle,40622,40652,13,-1,40622
computing,40622,40775,5 6 10 11,910,4607
idle,40623,40623,3 4 7 8 12,-1,40623
computing,40623,40771,3 4 7 8 12,911,4611
switching_off,40652,40657,13,-2,40652
sleeping,40657,40757,13,-4,40657
idle,40757,40762,0 1 2 9,-1,40757
switching_on,40757,40762,13,-3,40757
idle,40757,40775,14,-1,40757
idle,40762,40762,13,-1,40762
computing,40762,40914,0 1 2 9 13,912,4617
idle,40771,40771,3 4 7 8,-1,40771
idle,40771,40775,12,-1,40771
computing,40771,40925,3 4 7 8,913,4618
idle,40775,40775,5 6 10 11,-1,40775
computing,40775,40924,5 6 10 11 12 14,914,4624
idle,40914,40914,0 1 2 9,-1,40914
idle,40914,40925,13,-1,40914
computing,40914,41066,0 1 2 9,915,4625
idle,40924,40924,5 6 10 11 12,-1,40924
idle,40924,40954,14,-1,40924
computing,40924,41075,5 6 10 11 12,916,4627
idle,40925,40925,3 4 7 8,-1,40925
computing,40925,41078,3 4 7 8 13,917,4637
switching_off,40954,40959,14,-2,40954
sleeping,40959,41066,14,-4,40959
idle,41066,41071,0 1 2 9,-1,41066
switching_on,41066,41071,14 15,-3,41066
idle,41071,41071,14 15,-1,41071
computing,41071,41216,0 1 2 9 14 15,918,4639
idle,41075,41075,5 6 10 11,-1,41075
idle,41075,41078,12,-1,41075
computing,41075,41226,5 6 10 11,919,4642
idle,41078,41078,3 4 7 8 13,-1,41078
computing,41078,41228,3 4 7 8 12 13,920,4644
idle,41216,41216,0 1 2 9,-1,41216
idle,41216,41228,14 15,-1,41216
computing,41216,41367,0 1 2 9,921,4646
idle,41226,41226,5 6 10 11,-1,41226
computing,41226,41374,5 6 10 11,923,4649
idle,41228,41228,3 4 7 8 12 13,-1,41228
computing,41228,41375,13 14 15,941,4718
computing,41228,41378,3 4 7 8 12,924,4651
idle,41367,41367,0 1 2 9,-1,41367
computing,41367,41514,0 1 2 9,925,4658
idle,41374,41374,5 6 10 11,-1,41374
computing,41374,41524,5 6 10 11,926,4664
idle,41375,41375,13 14 15,-1,41375
computing,41375,41526,13 14 15,945,4749
idle,41378,41378,3 4 7 8 12,-1,41378
computing,41378,41528,3 4 7 8 12,927,4665
idle,41514,41524,0 1 2 9,-1,41514
idle,41524,41524,5 6,-1,41524
idle,41524,41526,10 11,-1,41524
computing,41524,41677,0 1 2 5 6 9,928,4665
idle,41526,41526,13 14 15,-1,41526
computing,41526,41675,10 11 13 14 15,929,4669
idle,41528,41528,3 4 7 8 12,-1,41528
computing,41528,41677,3 4 7 8 12,930,4669
idle,41675,41675,10 11 13 14,-1,41675
idle,41675,41705,15,-1,41675
computing,41675,41827,10 11 13 14,931,4670
idle,41677,41677,0 1 2 3 4 5 6 7 8 9,-1,41677
idle,41677,41707,12,-1,41677
computing,41677,41826,5 6 7 8 9,933,4684
computing,41677,41827,0 1 2 3 4,932,4682
switching_off,41705,41710,15,-2,41705
switching_off,41707,41712,12,-2,41707
sleeping,41710,42125,15,-4,41710
sleeping,41712,41827,12,-4,41712
idle,41826,41826,5 6 7 8 9,-1,41826
computing,41826,41976,5 6 7 8 9,934,4694
idle,41827,41827,0 1 2 3 4,-1,41827
idle,41827,41832,10 11 13,-1,41827
switching_on,41827,41832,12,-3,41827
idle,41827,41857,14,-1,41827
computing,41827,41974,0 1 2 3 4,935,4696
idle,41832,41832,12,-1,41832
computing,41832,41981,10 11 12 13,936,4696
switching_off,41857,41862,14,-2,41857
sleeping,41862,41976,14,-4,41862
idle,41974,41974,0 1 2 3 4,-1,41974
computing,41974,42125,0 1 2 3 4,937,4696
idle,41976,41981,5 6 7 8 9,-1,41976
switching_on,41976,41981,14,-3,41976
idle,41981,41981,10 11 12 13 14,-1,41981
computing,41981,42130,5 6 7 8 9 14,938,4702
computing,41981,42133,10 11 12 13,942,4726
idle,42125,42130,0 1 2 3 4,-1,42125
switching_on,42125,42130,15,-3,42125
idle,42130,42130,5 6 7 8 15,-1,42130
idle,42130,42133,9,-1,42130
idle,42130,42160,14,-1,42130
computing,42130,42276,0 1 2 3 4 15,943,4732
computing,42130,42277,5 6 7 8,944,4741
idle,42133,42133,10 11 12 13,-1,42133
computing,42133,42285,9 10 11 12 13,946,4761
switching_off,42160,42165,14,-2,42160
sleeping,42165,42277,14,-4,42165
idle,42276,42276,0 1 2 3 4,-1,42276
idle,42276,42306,15,-1,42276
computing,42276,42426,0 1 2 3 4,947,4766
idle,42277,42282,5 6 7 8,-1,42277
switching_on,42277,42282,14,-3,42277
idle,42282,42282,14,-1,42282
computing,42282,42431,5 6 7 8 14,948,4767
idle,42285,42285,9 10 11 12,-1,42285
idle,42285,42315,13,-1,42285
computing,42285,42435,9 10 11 12,949,4768
switching_off,42306,42311,15,-2,42306
sleeping,42311,42426,15,-4,42311
switching_off,42315,42320,13,-2,42315
sleeping,42320,42426,13,-4,42320
idle,42426,42426,0 1 2 3,-1,42426
idle,42426,42431,4,-1,42426
switching_on,42426,42431,13 15,-3,42426
computing,42426,42578,0 1 2 3,950,4772
idle,42431,42431,5 6 7 8 13 14 15,-1,42431
computing,42431,42578,5 6 7 8 14,951,4774
computing,42431,42579,4 13 15,953,4784
idle,42435,42435,9 10 11,-1,42435
idle,42435,42465,12,-1,42435
computing,42435,42583,9 10 11,955,4793
switching_off,42465,42470,12,-2,42465
sleeping,42470,42583,12,-4,42470
idle,42578,42578,0 1 2 3 5 6 7 8,-1,42578
idle,42578,42588,14,-1,42578
computing,42578,42727,0 1 2 3 5 6 7 8,952,4775
idle,42579,42588,4 13,-1,42579
idle,42579,42609,15,-1,42579
idle,42583,42588,9 10 11,-1,42583
switching_on,42583,42588,12,-3,42583
idle,42588,42588,12,-1,42588
computing,42588,42736,4 9 10 11 12 13 14,954,4786
switching_off,42609,42614,15,-2,42609
sleeping,42614,42736,15,-4,42614
idle,42727,42727,0 1 2 3 5 6 7 8,-1,42727
computing,42727,42877,6 7 8,957,4807
computing,42727,42878,0 1 2 3 5,956,4803
idle,42736,42736,4 9 10 11 12,-1,42736
idle,42736,42741,13 14,-1,42736
switching_on,42736,42741,15,-3,42736
computing,42736,42888,4 9 10 11 12,958,4810
idle,42741,42741,15,-1,42741
computing,42741,42890,13 14 15,959,4811
idle,42877,42877,6 7 8,-1,42877
computing,42877,43025,6 7 8,960,4832
idle,42878,42878,0 1 2 3,-1,42878
idle,42878,42888,5,-1,42878
computing,42878,43029,0 1 2 3,961,4834
idle,42888,42888,4 9 10,-1,42888
idle,42888,42890,11 12,-1,42888
computing,42888,43034,4 5 9 10,962,4836
idle,42890,42890,13 14,-1,42890
idle,42890,42920,15,-1,42890
computing,42890,43041,11 12 13 14,963,4848
switching_off,42920,42925,15,-2,42920
sleeping,42925,43029,15,-4,42925
idle,43025,43025,6 7 8,-1,43025
computing,43025,43174,6 7 8,975,4910
idle,43029,43034,0 1 2 3,-1,43029
switching_on,43029,43034,15,-3,43029
idle,43034,43034,4 5 9 10 15,-1,43034
computing,43034,43183,4 5 9 10,965,4866
computing,43034,43187,0 1 2 3 15,964,4857
idle,43041,43071,11 12 13 14,-1,43041
switching_off,43071,43076,11 12 13 14,-2,43071
sleeping,43076,43174,11 12,-4,43076
sleeping,43076,43183,13 14,-4,43076
idle,43174,43179,6 7 8,-1,43174
switching_on,43174,43179,11 12,-3,43174
idle,43179,43179,11 12,-1,43179
computing,43179,43329,6 7 8 11 12,966,4867
idle,43183,43188,4 5 9 10,-1,43183
switching_on,43183,43188,13 14,-3,43183
idle,43187,43187,0 1 2 3,-1,43187
idle,43187,43217,15,-1,43187
computing,43187,43337,0 1 2 3,968,4874
idle,43188,43188,13 14,-1,43188
computing,43188,43338,4 5 9 10 13 14,967,4873
switching_off,43217,43222,15,-2,43217
sleeping,43222,43329,15,-4,43222
idle,43329,43334,6 7 8 11 12,-1,43329
switching_on,43329,43334,15,-3,43329
idle,43334,43334,15,-1,43334
computing,43334,43483,6 7 8 11 12 15,969,4876
idle,43337,43337,0 1 2 3,-1,43337
computing,43337,43492,0 1 2 3,970,4878
idle,43338,43338,4 5 9 10 13 14,-1,43338
computing,43338,43488,4 5 9 10 13 14,971,4881
idle,43483,43483,6 7 8 11 12,-1,43483
idle,43483,43513,15,-1,43483
computing,43483,43636,6 7 8 11 12,972,4883
idle,43488,43488,4 5 9 10 13,-1,43488
idle,43488,43492,14,-1,43488
computing,43488,43637,4 5 9 10 13,973,4887
idle,43492,43492,0 1 2 3,-1,43492
computing,43492,43641,0 1 2 3 14,974,4906
switching_off,43513,43518,15,-2,43513
sleeping,43518,43788,15,-4,43518
idle,43636,43636,6 7 8 11,-1,43636
idle,43636,43637,12,-1,43636
computing,43636,43789,6 7 8 11,976,4919
idle,43637,43637,4 5 9 10 13,-1,43637
computing,43637,43788,4 5 9 10 12 13,977,4922
idle,43641,43641,0 1 2 3,-1,43641
idle,43641,43671,14,-1,43641
computing,43641,43788,0 1 2 3,978,4923
switching_off,43671,43676,14,-2,43671
sleeping,43676,43788,14,-4,43676
idle,43788,43788,0 1 2 3 4 5 9 10 12,-1,43788
idle,43788,43793,13,-1,43788
switching_on,43788,43793,14 15,-3,43788
computing,43788,43935,4 5 9 10 12,980,4938
computing,43788,43940,0 1 2 3,979,4928
idle,43789,43789,6 7 8 11,-1,43789
computing,43789,43935,6 7 8 11,996,5004
idle,43793,43793,14 15,-1,43793
computing,43793,43941,13 14 15,981,4943
idle,43935,43935,4 5 6 7 8 9 10,-1,43935
idle,43935,43940,11,-1,43935
idle,43935,43941,12,-1,43935
computing,43935,44089,4 5 6 7 8 9 10,982,4948
idle,43940,43940,0 1 2 3,-1,43940
computing,43940,44090,0 1 2 3 11,983,4954
idle,43941,43941,13 14 15,-1,43941
computing,43941,44088,12 13 14 15,984,4960
idle,44088,44088,12 13 14,-1,44088
idle,44088,44118,15,-1,44088
computing,44088,44238,12 13 14,986,4964
idle,44089,44089,4 5 6 7 8 9,-1,44089
idle,44089,44119,10,-1,44089
computing,44089,44237,4 5 6 7 8 9,987,4966
idle,44090,44090,0 1 2 3,-1,44090
idle,44090,44120,11,-1,44090
computing,44090,44242,0 1 2 3,988,4971
switching_off,44118,44123,15,-2,44118
switching_off,44119,44124,10,-2,44119
switching_off,44120,44125,11,-2,44120
sleeping,44123,44242,15,-4,44123
sleeping,44124,44237,10,-4,44124
sleeping,44125,44238,11,-4,44125
idle,44237,44242,4 5 6 7 8 9,-1,44237
switching_on,44237,44242,10,-3,44237
idle,44238,44243,12 13,-1,44238
switching_on,44238,44243,11,-3,44238
idle,44238,44247,14,-1,44238
idle,44242,44242,10,-1,44242
idle,44242,44247,0 1 2 3,-1,44242
switching_on,44242,44247,15,-3,44242
computing,44242,44389,4 5 6 7 8 9 10,989,4978
idle,44243,44243,11,-1,44243
computing,44243,44394,11 12 13,992,4996
idle,44247,44247,15,-1,44247
computing,44247,44400,0 1 2 3 14 15,990,4979
idle,44389,44389,4 5 6 7 8,-1,44389
idle,44389,44394,9 10,-1,44389
computing,44389,44537,4 5 6 7 8,991,4994
idle,44394,44394,11,-1,44394
idle,44394,44400,12 13,-1,44394
computing,44394,44542,9 10 11,993,4997
idle,44400,44400,0 1 2 3 14 15,-1,44400
computing,44400,44551,0 1 2 3 12 13 14 15,994,5000
idle,44537,44537,4 5 6,-1,44537
idle,44537,44542,7 8,-1,44537
computing,44537,44687,4 5 6,995,5001
idle,44542,44542,9 10,-1,44542
idle,44542,44551,11,-1,44542
computing,44542,44691,7 8 9 10,997,5005
idle,44551,44551,0 1 2 3 12 13 14,-1,44551
idle,44551,44581,15,-1,44551
computing,44551,44700,0 1 2 3,998,5008
computing,44551,44702,11 12 13 14,999,5014
switching_off,44581,44586,15,-2,44581
sleeping,44586,44687,15,-4,44586
idle,44687,44692,4 5 6,-1,44687
switching_on,44687,44692,15,-3,44687
idle,44691,44721,7 8 9 10,-1,44691
idle,44692,44692,15,-1,44692
computing,44692,44841,4 5 6 15,1000,5024
idle,44700,44730,0 1 2 3,-1,44700
idle,44702,44732,11 12 13 14,-1,44702
switching_off,44721,44726,7 8 9 10,-2,44721
sleeping,44726,44876,7 8 9 10,-4,44726
switching_off,44730,44735,0 1 2 3,-2,44730
switching_off,44732,44737,11 12 13 14,-2,44732
sleeping,44735,44876,0 1 2 3,-4,44735
sleeping,44737,44876,11 12 13 14,-4,44737
idle,44841,44871,4 5 6 15,-1,44841
switching_off,44871,44876,4 5 6 15,-2,44871
sleeping,44876,44876,4 5 6 15,-4,44876
