type,starting_time,finish_time,allocated_resources,job_id,submission_time
idle,2155,2155,2 3 4 6,-1,2155
computing,2155,2203,2 3 4 6,90,514
idle,2184,2184,0 1 5,-1,2184
computing,2184,2236,0 1 5,91,516
idle,2203,2203,2 3 4,-1,2203
idle,2203,2233,6,-1,2203
computing,2203,2255,2 3 4,92,517
switching_off,2233,2238,6,-2,2233
idle,2236,2236,0 1 5,-1,2236
computing,2236,2290,0 1 5,93,520
sleeping,2238,2250,6,-4,2238
switching_on,2250,2255,6,-3,2250
idle,2255,2255,2 3 4 6,-1,2255
computing,2255,2305,2 3 4 6,95,524
idle,2290,2305,0 1 5,-1,2290
idle,2305,2305,2 3 4,-1,2305
idle,2305,2335,6,-1,2305
computing,2305,2357,0 1 2 3 4 5,96,525
switching_off,2335,2340,6,-2,2335
sleeping,2340,2352,6,-4,2340
switching_on,2352,2357,6,-3,2352
idle,2357,2357,0 1 2 3 4 5 6,-1,2357
computing,2357,2404,4 5 6,98,537
computing,2357,2406,0 1 2 3,97,535
switching_on,2399,2404,7,-3,2399
idle,2404,2404,4 5 6 7,-1,2404
computing,2404,2454,4 5 6 7,99,544
idle,2406,2406,0 1 2,-1,2406
idle,2406,2436,3,-1,2406
computing,2406,2459,0 1 2,100,545
switching_off,2436,2441,3,-2,2436
sleeping,2441,2459,3,-4,2441
idle,2454,2459,4 5 6 7,-1,2454
idle,2459,2459,0 1 2,-1,2459
