time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
5293,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 54, 'nodes': [0, 1, 2, 3, 4, 5], 'starting_time': 5293, 'finish_time': 5446}]",0
5446,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 56, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 5446, 'finish_time': 5594}]",0
5594,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 57, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 5594, 'finish_time': 5746}]",0
5746,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 58, 'nodes': [0, 1, 2, 3, 4, 5], 'starting_time': 5746, 'finish_time': 5898}]",0
5898,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 59, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 5898, 'finish_time': 6050}]",0
6050,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 61, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 6050, 'finish_time': 6205}]",0
6205,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 62, 'nodes': [0, 1, 2, 3, 4, 5], 'starting_time': 6205, 'finish_time': 6359}]",0
6359,0,[],0,[],0,[],0,[],8,"[{'job_id': 63, 'nodes': [0, 1, 2, 3], 'starting_time': 6359, 'finish_time': 6508}, {'job_id': 66, 'nodes': [4, 5, 6, 7], 'starting_time': 6359, 'finish_time': 6509}]",0
6508,0,[],0,[],0,[],0,[],8,"[{'job_id': 66, 'nodes': [4, 5, 6, 7], 'starting_time': 6359, 'finish_time': 6509}, {'job_id': 67, 'nodes': [0, 1, 2, 3], 'starting_time': 6508, 'finish_time': 6659}]",0
6509,0,[],0,[],0,[],0,[],8,"[{'job_id': 67, 'nodes': [0, 1, 2, 3], 'starting_time': 6508, 'finish_time': 6659}, {'job_id': 71, 'nodes': [4, 5, 6, 7], 'starting_time': 6509, 'finish_time': 6658}]",0
6658,0,[],0,[],0,[],4,"[4, 5, 6, 7]",4,"[{'job_id': 67, 'nodes': [0, 1, 2, 3], 'starting_time': 6508, 'finish_time': 6659}]",0
6659,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 68, 'nodes': [0, 1, 2, 3, 4, 5], 'starting_time': 6659, 'finish_time': 6809}]",0
6809,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 69, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 6809, 'finish_time': 6958}]",0
